sport_name,team_names,date,moneyline_odds,both_score_odds,double_chance_odds,handicap_odds,dnb_odds,total_odds
SOCCER,Edinburgh City - Queen of The South FC,2023-03-24 20:45:00,,"Edinburgh City - Queen of The South FC Edinburgh City  3.00
3.45
Edinburgh City - Queen of The South FC {'ID': 2300, 'name': 'Queen of The South FC', 'betradarID': 2368, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.16",,,,
SOCCER,Edinburgh City - Queen of The South FC,2023-03-24 20:45:00,,"Edinburgh City - Queen of The South FC Edinburgh City  3.00
3.45
Edinburgh City - Queen of The South FC {'ID': 2300, 'name': 'Queen of The South FC', 'betradarID': 2368, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.16",,,,
SOCCER,Edinburgh City - Queen of The South FC,2023-03-24 20:45:00,,"Edinburgh City - Queen of The South FC Edinburgh City  3.00
3.45
Edinburgh City - Queen of The South FC {'ID': 2300, 'name': 'Queen of The South FC', 'betradarID': 2368, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.16",,,,
SOCCER,Falkirk FC - Kelty Hearts FC,2023-03-24 20:45:00,,"Falkirk FC - Kelty Hearts FC Falkirk FC  1.45
4.30
Falkirk FC - Kelty Hearts FC {'ID': 27677, 'name': 'Kelty Hearts FC', 'betradarID': 225156, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.80",,,,
SOCCER,Falkirk FC - Kelty Hearts FC,2023-03-24 20:45:00,,"Falkirk FC - Kelty Hearts FC Falkirk FC  1.45
4.30
Falkirk FC - Kelty Hearts FC {'ID': 27677, 'name': 'Kelty Hearts FC', 'betradarID': 225156, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.80",,,,
SOCCER,Falkirk FC - Kelty Hearts FC,2023-03-24 20:45:00,,"Falkirk FC - Kelty Hearts FC Falkirk FC  1.45
4.30
Falkirk FC - Kelty Hearts FC {'ID': 27677, 'name': 'Kelty Hearts FC', 'betradarID': 225156, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.80",,,,
SOCCER,Falkirk FC - Kelty Hearts FC,2023-03-24 20:45:00,,"Falkirk FC - Kelty Hearts FC Falkirk FC  1.45
4.30
Falkirk FC - Kelty Hearts FC {'ID': 27677, 'name': 'Kelty Hearts FC', 'betradarID': 225156, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.80",,,,
SOCCER,Dungannon FC - FC Linfield,2023-03-24 20:45:00,,"Dungannon FC - FC Linfield Dungannon FC  12.00
6.00
Dungannon FC - FC Linfield {'ID': 6695, 'name': 'FC Linfield', 'betradarID': 5272, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.24",,,,
SOCCER,Dungannon FC - FC Linfield,2023-03-24 20:45:00,,"Dungannon FC - FC Linfield Dungannon FC  12.00
6.00
Dungannon FC - FC Linfield {'ID': 6695, 'name': 'FC Linfield', 'betradarID': 5272, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.24",,,,
SOCCER,Dungannon FC - FC Linfield,2023-03-24 20:45:00,,"Dungannon FC - FC Linfield Dungannon FC  12.00
6.00
Dungannon FC - FC Linfield {'ID': 6695, 'name': 'FC Linfield', 'betradarID': 5272, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.24",,,,
SOCCER,Dungannon FC - FC Linfield,2023-03-24 20:45:00,,"Dungannon FC - FC Linfield Dungannon FC  12.00
6.00
Dungannon FC - FC Linfield {'ID': 6695, 'name': 'FC Linfield', 'betradarID': 5272, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.24",,,,
SOCCER,Tiverton Town - Plymouth Parkway,2023-03-24 20:45:00,,"Tiverton Town - Plymouth Parkway Tiverton Town  2.45
3.30
Tiverton Town - Plymouth Parkway {'ID': 27307, 'name': 'Plymouth Parkway', 'betradarID': 80011, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.45",,,,
SOCCER,Tiverton Town - Plymouth Parkway,2023-03-24 20:45:00,,"Tiverton Town - Plymouth Parkway Tiverton Town  2.45
3.30
Tiverton Town - Plymouth Parkway {'ID': 27307, 'name': 'Plymouth Parkway', 'betradarID': 80011, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.45",,,,
SOCCER,Bray Wanderers AFC - Wexford Youths,2023-03-24 20:45:00,,"Bray Wanderers AFC - Wexford Youths Bray Wanderers AFC  2.04
3.30
Bray Wanderers AFC - Wexford Youths {'ID': 5056, 'name': 'Wexford Youths', 'betradarID': 7128, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.10",,,,
SOCCER,Bray Wanderers AFC - Wexford Youths,2023-03-24 20:45:00,,"Bray Wanderers AFC - Wexford Youths Bray Wanderers AFC  2.04
3.30
Bray Wanderers AFC - Wexford Youths {'ID': 5056, 'name': 'Wexford Youths', 'betradarID': 7128, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.10",,,,
SOCCER,Galway United FC - Longford Town,2023-03-24 20:45:00,,"Galway United FC - Longford Town Galway United FC  1.27
4.70
Galway United FC - Longford Town {'ID': 5060, 'name': 'Longford Town', 'betradarID': 3175, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 8.60",,,,
SOCCER,Galway United FC - Longford Town,2023-03-24 20:45:00,,"Galway United FC - Longford Town Galway United FC  1.27
4.70
Galway United FC - Longford Town {'ID': 5060, 'name': 'Longford Town', 'betradarID': 3175, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 8.60",,,,
SOCCER,Kerry FC - Athlone Town,2023-03-24 20:45:00,,"Kerry FC - Athlone Town Kerry FC  3.95
3.60
Kerry FC - Athlone Town {'ID': 5057, 'name': 'Athlone Town', 'betradarID': 3198, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.70",,,,
SOCCER,Kerry FC - Athlone Town,2023-03-24 20:45:00,,"Kerry FC - Athlone Town Kerry FC  3.95
3.60
Kerry FC - Athlone Town {'ID': 5057, 'name': 'Athlone Town', 'betradarID': 3198, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.70",,,,
SOCCER,Treaty United - Waterford United,2023-03-24 20:45:00,,"Treaty United - Waterford United Treaty United  4.40
3.85
Treaty United - Waterford United {'ID': 5061, 'name': 'Waterford United', 'betradarID': 3194, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.58",,,,
SOCCER,Treaty United - Waterford United,2023-03-24 20:45:00,,"Treaty United - Waterford United Treaty United  4.40
3.85
Treaty United - Waterford United {'ID': 5061, 'name': 'Waterford United', 'betradarID': 3194, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.58",,,,
SOCCER,Gap Connah's Quay - Newtown AFC,2023-03-24 20:45:00,,"Gap Connah's Quay - Newtown AFC Gap Connah's Quay  1.53
3.75
Gap Connah's Quay - Newtown AFC {'ID': 24402, 'name': 'Newtown AFC', 'betradarID': 4918, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.90",,,,
SOCCER,Gap Connah's Quay - Newtown AFC,2023-03-24 20:45:00,,"Gap Connah's Quay - Newtown AFC Gap Connah's Quay  1.53
3.75
Gap Connah's Quay - Newtown AFC {'ID': 24402, 'name': 'Newtown AFC', 'betradarID': 4918, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.90",,,,
SOCCER,Frankrijk - Nederland,2023-03-24 20:45:00,,"Frankrijk - Nederland Frankrijk  1.75
3.90
Frankrijk - Nederland {'ID': 44, 'name': 'Nederland', 'betradarID': 4705, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.50",,,,
SOCCER,Frankrijk - Nederland,2023-03-24 20:45:00,,"Frankrijk - Nederland Frankrijk  1.75
3.90
Frankrijk - Nederland {'ID': 44, 'name': 'Nederland', 'betradarID': 4705, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.50",,,,
SOCCER,Frankrijk - Nederland,2023-03-24 20:45:00,,"Frankrijk - Nederland Frankrijk  1.75
3.90
Frankrijk - Nederland {'ID': 44, 'name': 'Nederland', 'betradarID': 4705, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.50",,,,
SOCCER,Frankrijk - Nederland,2023-03-24 20:45:00,,"Frankrijk - Nederland Frankrijk  1.75
3.90
Frankrijk - Nederland {'ID': 44, 'name': 'Nederland', 'betradarID': 4705, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.50",,,,
SOCCER,Gibraltar - Griekenland,2023-03-24 20:45:00,,"Gibraltar - Griekenland Gibraltar  40.00
10.00
Gibraltar - Griekenland {'ID': 60, 'name': 'Griekenland', 'betradarID': 4710, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.07",,,,
SOCCER,Gibraltar - Griekenland,2023-03-24 20:45:00,,"Gibraltar - Griekenland Gibraltar  40.00
10.00
Gibraltar - Griekenland {'ID': 60, 'name': 'Griekenland', 'betradarID': 4710, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.07",,,,
SOCCER,Gibraltar - Griekenland,2023-03-24 20:45:00,,"Gibraltar - Griekenland Gibraltar  40.00
10.00
Gibraltar - Griekenland {'ID': 60, 'name': 'Griekenland', 'betradarID': 4710, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.07",,,,
SOCCER,Gibraltar - Griekenland,2023-03-24 20:45:00,,"Gibraltar - Griekenland Gibraltar  40.00
10.00
Gibraltar - Griekenland {'ID': 60, 'name': 'Griekenland', 'betradarID': 4710, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.07",,,,
SOCCER,Tsjechië - Polen,2023-03-24 20:45:00,,"Tsjechië - Polen Tsjechië  2.40
3.25
Tsjechië - Polen {'ID': 65, 'name': 'Polen', 'betradarID': 4703, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.95",,,,
SOCCER,Tsjechië - Polen,2023-03-24 20:45:00,,"Tsjechië - Polen Tsjechië  2.40
3.25
Tsjechië - Polen {'ID': 65, 'name': 'Polen', 'betradarID': 4703, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.95",,,,
SOCCER,Tsjechië - Polen,2023-03-24 20:45:00,,"Tsjechië - Polen Tsjechië  2.40
3.25
Tsjechië - Polen {'ID': 65, 'name': 'Polen', 'betradarID': 4703, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.95",,,,
SOCCER,Tsjechië - Polen,2023-03-24 20:45:00,,"Tsjechië - Polen Tsjechië  2.40
3.25
Tsjechië - Polen {'ID': 65, 'name': 'Polen', 'betradarID': 4703, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.95",,,,
SOCCER,Moldavië - Fäeröer,2023-03-24 20:45:00,,"Moldavië - Fäeröer Moldavië  2.50
3.05
Moldavië - Fäeröer {'ID': 39, 'name': 'Fäeröer', 'betradarID': 4760, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.00",,,,
SOCCER,Moldavië - Fäeröer,2023-03-24 20:45:00,,"Moldavië - Fäeröer Moldavië  2.50
3.05
Moldavië - Fäeröer {'ID': 39, 'name': 'Fäeröer', 'betradarID': 4760, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.00",,,,
SOCCER,Moldavië - Fäeröer,2023-03-24 20:45:00,,"Moldavië - Fäeröer Moldavië  2.50
3.05
Moldavië - Fäeröer {'ID': 39, 'name': 'Fäeröer', 'betradarID': 4760, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.00",,,,
SOCCER,Moldavië - Fäeröer,2023-03-24 20:45:00,,"Moldavië - Fäeröer Moldavië  2.50
3.05
Moldavië - Fäeröer {'ID': 39, 'name': 'Fäeröer', 'betradarID': 4760, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.00",,,,
SOCCER,Zweden - België,2023-03-24 20:45:00,,"Zweden - België Zweden  3.30
3.30
Zweden - België {'ID': 25, 'name': 'België', 'betradarID': 4717, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.20",,,,
SOCCER,Zweden - België,2023-03-24 20:45:00,,"Zweden - België Zweden  3.30
3.30
Zweden - België {'ID': 25, 'name': 'België', 'betradarID': 4717, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.20",,,,
SOCCER,Zweden - België,2023-03-24 20:45:00,,"Zweden - België Zweden  3.30
3.30
Zweden - België {'ID': 25, 'name': 'België', 'betradarID': 4717, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.20",,,,
SOCCER,Zweden - België,2023-03-24 20:45:00,,"Zweden - België Zweden  3.30
3.30
Zweden - België {'ID': 25, 'name': 'België', 'betradarID': 4717, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.20",,,,
SOCCER,Oostenrijk - Azerbeidzjan,2023-03-24 20:45:00,,"Oostenrijk - Azerbeidzjan Oostenrijk  1.22
6.20
Oostenrijk - Azerbeidzjan {'ID': 58, 'name': 'Azerbeidzjan', 'betradarID': 4742, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 13.00",,,,
SOCCER,Oostenrijk - Azerbeidzjan,2023-03-24 20:45:00,,"Oostenrijk - Azerbeidzjan Oostenrijk  1.22
6.20
Oostenrijk - Azerbeidzjan {'ID': 58, 'name': 'Azerbeidzjan', 'betradarID': 4742, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 13.00",,,,
SOCCER,Oostenrijk - Azerbeidzjan,2023-03-24 20:45:00,,"Oostenrijk - Azerbeidzjan Oostenrijk  1.22
6.20
Oostenrijk - Azerbeidzjan {'ID': 58, 'name': 'Azerbeidzjan', 'betradarID': 4742, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 13.00",,,,
SOCCER,Oostenrijk - Azerbeidzjan,2023-03-24 20:45:00,,"Oostenrijk - Azerbeidzjan Oostenrijk  1.22
6.20
Oostenrijk - Azerbeidzjan {'ID': 58, 'name': 'Azerbeidzjan', 'betradarID': 4742, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 13.00",,,,
SOCCER,Servië - Litouwen,2023-03-24 20:45:00,,"Servië - Litouwen Servië  1.07
11.00
Servië - Litouwen {'ID': 62, 'name': 'Litouwen', 'betradarID': 4776, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 35.00",,,,
SOCCER,Servië - Litouwen,2023-03-24 20:45:00,,"Servië - Litouwen Servië  1.07
11.00
Servië - Litouwen {'ID': 62, 'name': 'Litouwen', 'betradarID': 4776, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 35.00",,,,
SOCCER,Servië - Litouwen,2023-03-24 20:45:00,,"Servië - Litouwen Servië  1.07
11.00
Servië - Litouwen {'ID': 62, 'name': 'Litouwen', 'betradarID': 4776, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 35.00",,,,
SOCCER,Servië - Litouwen,2023-03-24 20:45:00,,"Servië - Litouwen Servië  1.07
11.00
Servië - Litouwen {'ID': 62, 'name': 'Litouwen', 'betradarID': 4776, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 35.00",,,,
SOCCER,East Fife FC - Elgin City,2023-03-24 21:00:00,,"East Fife FC - Elgin City East Fife FC  2.06
3.45
East Fife FC - Elgin City {'ID': 3032, 'name': 'Elgin City', 'betradarID': 2380, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.20",,,,
SOCCER,East Fife FC - Elgin City,2023-03-24 21:00:00,,"East Fife FC - Elgin City East Fife FC  2.06
3.45
East Fife FC - Elgin City {'ID': 3032, 'name': 'Elgin City', 'betradarID': 2380, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.20",,,,
SOCCER,East Fife FC - Elgin City,2023-03-24 21:00:00,,"East Fife FC - Elgin City East Fife FC  2.06
3.45
East Fife FC - Elgin City {'ID': 3032, 'name': 'Elgin City', 'betradarID': 2380, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.20",,,,
SOCCER,East Fife FC - Elgin City,2023-03-24 21:00:00,,"East Fife FC - Elgin City East Fife FC  2.06
3.45
East Fife FC - Elgin City {'ID': 3032, 'name': 'Elgin City', 'betradarID': 2380, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 3.20",,,,
SOCCER,FC Cartagena - CD Lugo,2023-03-24 21:00:00,,"FC Cartagena - CD Lugo FC Cartagena  1.71
3.55
FC Cartagena - CD Lugo {'ID': 349, 'name': 'CD Lugo', 'betradarID': 24332, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.20",,,,
SOCCER,FC Cartagena - CD Lugo,2023-03-24 21:00:00,,"FC Cartagena - CD Lugo FC Cartagena  1.71
3.55
FC Cartagena - CD Lugo {'ID': 349, 'name': 'CD Lugo', 'betradarID': 24332, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.20",,,,
SOCCER,FC Cartagena - CD Lugo,2023-03-24 21:00:00,,"FC Cartagena - CD Lugo FC Cartagena  1.71
3.55
FC Cartagena - CD Lugo {'ID': 349, 'name': 'CD Lugo', 'betradarID': 24332, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.20",,,,
SOCCER,FC Cartagena - CD Lugo,2023-03-24 21:00:00,,"FC Cartagena - CD Lugo FC Cartagena  1.71
3.55
FC Cartagena - CD Lugo {'ID': 349, 'name': 'CD Lugo', 'betradarID': 24332, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 5.20",,,,
SOCCER,Finn Harps - Cobh Ramblers,2023-03-24 21:00:00,,"Finn Harps - Cobh Ramblers Finn Harps  2.18
3.20
Finn Harps - Cobh Ramblers {'ID': 5059, 'name': 'Cobh Ramblers', 'betradarID': 3185, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
SOCCER,Finn Harps - Cobh Ramblers,2023-03-24 21:00:00,,"Finn Harps - Cobh Ramblers Finn Harps  2.18
3.20
Finn Harps - Cobh Ramblers {'ID': 5059, 'name': 'Cobh Ramblers', 'betradarID': 3185, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.85",,,,
SOCCER,Bahamas - Trinidad & Tobago,2023-03-24 21:00:00,,"Bahamas - Trinidad & Tobago Bahamas  12.00
6.20
Bahamas - Trinidad & Tobago {'ID': 6213, 'name': 'Trinidad & Tobago', 'betradarID': 5162, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.18",,,,
SOCCER,Bahamas - Trinidad & Tobago,2023-03-24 21:00:00,,"Bahamas - Trinidad & Tobago Bahamas  12.00
6.20
Bahamas - Trinidad & Tobago {'ID': 6213, 'name': 'Trinidad & Tobago', 'betradarID': 5162, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.18",,,,
SOCCER,Bahamas - Trinidad & Tobago,2023-03-24 21:00:00,,"Bahamas - Trinidad & Tobago Bahamas  12.00
6.20
Bahamas - Trinidad & Tobago {'ID': 6213, 'name': 'Trinidad & Tobago', 'betradarID': 5162, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.18",,,,
SOCCER,Bahamas - Trinidad & Tobago,2023-03-24 21:00:00,,"Bahamas - Trinidad & Tobago Bahamas  12.00
6.20
Bahamas - Trinidad & Tobago {'ID': 6213, 'name': 'Trinidad & Tobago', 'betradarID': 5162, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.18",,,,
SOCCER,Kameroen - Namibie,2023-03-24 21:30:00,,"Kameroen - Namibie Kameroen  1.37
4.10
Kameroen - Namibie {'ID': 5141, 'name': 'Namibie', 'betradarID': 4832, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 8.40",,,,
SOCCER,Kameroen - Namibie,2023-03-24 21:30:00,,"Kameroen - Namibie Kameroen  1.37
4.10
Kameroen - Namibie {'ID': 5141, 'name': 'Namibie', 'betradarID': 4832, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 8.40",,,,
SOCCER,Kameroen - Namibie,2023-03-24 21:30:00,,"Kameroen - Namibie Kameroen  1.37
4.10
Kameroen - Namibie {'ID': 5141, 'name': 'Namibie', 'betradarID': 4832, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 8.40",,,,
SOCCER,Kameroen - Namibie,2023-03-24 21:30:00,,"Kameroen - Namibie Kameroen  1.37
4.10
Kameroen - Namibie {'ID': 5141, 'name': 'Namibie', 'betradarID': 4832, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 8.40",,,,
SOCCER,Guinee - Ethiopië,2023-03-24 21:30:00,,"Guinee - Ethiopië Guinee  1.41
4.00
Guinee - Ethiopië {'ID': 2869, 'name': 'Ethiopië', 'betradarID': 8036, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 7.60",,,,
SOCCER,Guinee - Ethiopië,2023-03-24 21:30:00,,"Guinee - Ethiopië Guinee  1.41
4.00
Guinee - Ethiopië {'ID': 2869, 'name': 'Ethiopië', 'betradarID': 8036, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 7.60",,,,
SOCCER,Guinee - Ethiopië,2023-03-24 21:30:00,,"Guinee - Ethiopië Guinee  1.41
4.00
Guinee - Ethiopië {'ID': 2869, 'name': 'Ethiopië', 'betradarID': 8036, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 7.60",,,,
SOCCER,Guinee - Ethiopië,2023-03-24 21:30:00,,"Guinee - Ethiopië Guinee  1.41
4.00
Guinee - Ethiopië {'ID': 2869, 'name': 'Ethiopië', 'betradarID': 8036, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 7.60",,,,
SOCCER,Tunesië - Libië,2023-03-24 21:30:00,,"Tunesië - Libië Tunesië  1.23
5.20
Tunesië - Libië {'ID': 5150, 'name': 'Libië', 'betradarID': 4775, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 12.00",,,,
SOCCER,Tunesië - Libië,2023-03-24 21:30:00,,"Tunesië - Libië Tunesië  1.23
5.20
Tunesië - Libië {'ID': 5150, 'name': 'Libië', 'betradarID': 4775, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 12.00",,,,
SOCCER,Tunesië - Libië,2023-03-24 21:30:00,,"Tunesië - Libië Tunesië  1.23
5.20
Tunesië - Libië {'ID': 5150, 'name': 'Libië', 'betradarID': 4775, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 12.00",,,,
SOCCER,Tunesië - Libië,2023-03-24 21:30:00,,"Tunesië - Libië Tunesië  1.23
5.20
Tunesië - Libië {'ID': 5150, 'name': 'Libië', 'betradarID': 4775, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 12.00",,,,
SOCCER,Arucas CF - UD Las Palmas B,2023-03-24 22:00:00,,"Arucas CF - UD Las Palmas B Arucas CF  2.65
3.05
Arucas CF - UD Las Palmas B {'ID': 63945, 'name': 'UD Las Palmas B', 'betradarID': 24369, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.45",,,,
SOCCER,Arucas CF - UD Las Palmas B,2023-03-24 22:00:00,,"Arucas CF - UD Las Palmas B Arucas CF  2.65
3.05
Arucas CF - UD Las Palmas B {'ID': 63945, 'name': 'UD Las Palmas B', 'betradarID': 24369, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 2.45",,,,
SOCCER,Estrella CF - UD San Fernando,2023-03-24 22:00:00,,"Estrella CF - UD San Fernando Estrella CF  6.60
4.20
Estrella CF - UD San Fernando {'ID': 64660, 'name': 'UD San Fernando', 'betradarID': 336769, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.37",,,,
SOCCER,Estrella CF - UD San Fernando,2023-03-24 22:00:00,,"Estrella CF - UD San Fernando Estrella CF  6.60
4.20
Estrella CF - UD San Fernando {'ID': 64660, 'name': 'UD San Fernando', 'betradarID': 336769, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 1.37",,,,
SOCCER,Leones - Valledupar FC,2023-03-24 22:00:00,,"Leones - Valledupar FC Leones  1.76
3.25
Leones - Valledupar FC {'ID': 33196, 'name': 'Valledupar FC', 'betradarID': 89360, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.10",,,,
SOCCER,Leones - Valledupar FC,2023-03-24 22:00:00,,"Leones - Valledupar FC Leones  1.76
3.25
Leones - Valledupar FC {'ID': 33196, 'name': 'Valledupar FC', 'betradarID': 89360, 'colorHomeShirt': '', 'colorHomePants': '', 'colorAwayShirt': '', 'colorAwayPants': ''} 4.10",,,,
